,A,Prob,P
18566,0,0.043893287605568064,0
28373,0,0.12699734312945007,0
16584,0,0.11807588099861697,0
15295,0,0.009431718547594474,0
27523,1,0.041290684946935184,0
17290,1,0.9673295211603453,1
19631,0,0.03926649762563816,0
21363,0,0.15536408385334585,0
29412,0,0.20513209016370318,1
31579,0,0.01803927999896532,0
42069,0,0.11223683618434593,0
13053,0,0.040228662195252535,0
14712,1,0.3071639060537864,1
2599,1,0.12217769214604343,0
7415,0,0.10420262083282382,0
27494,0,0.00980408392884027,0
15028,1,0.3632243151258138,1
38834,0,0.03647321279409584,0
42241,1,0.6696641164168352,1
42052,0,0.17087354678376876,0
31289,0,0.01636191376645362,0
37450,0,0.03436062843740396,0
7044,0,0.6517690841516826,1
43338,1,0.759676291168025,1
3896,0,0.24665884634046173,1
36964,0,0.09952075930003151,0
16170,0,0.05220885639593645,0
25350,0,0.028426160070784568,0
13804,0,0.5566702470017418,1
19654,0,0.12201136571025048,0
18006,1,0.3287675752012104,1
3477,0,0.8227606229587123,1
28663,0,0.5093161928307249,1
24781,0,0.1153671107227046,0
27125,0,0.030031828574430687,0
42959,1,0.6344435299903319,1
26537,0,0.021347292698813743,0
38179,0,0.09986891794451169,0
36284,0,0.5926875265531676,1
3385,0,0.21654979237210514,1
15251,0,0.15754946280259066,0
39361,0,0.056020028335029275,0
3665,1,0.5857426830107919,1
30471,1,0.3360761923590837,1
44359,1,0.5975621357463858,1
18936,0,0.2598910613655093,1
19393,1,0.11731028228786887,0
38273,0,0.1398533117137999,0
28088,0,0.03653732674489467,0
12217,0,0.12537590592347758,0
15919,0,0.24640865330370712,1
6172,0,0.35273395283245507,1
43161,1,0.35652079625807265,1
21175,0,0.18750922564689523,0
20820,0,0.10495860509237691,0
1755,0,0.1838459514440065,0
29561,0,0.11251687109431918,0
27141,0,0.02005405032488876,0
27362,0,0.01690127209302069,0
24392,0,0.17724643922733438,0
35251,0,0.030278615592162203,0
34545,0,0.14852064716883676,0
2889,0,0.18003506021230986,0
16951,0,0.037285819264240155,0
30106,0,0.02996773206521433,0
34968,0,0.5855836437771318,1
38206,0,0.31144978908355875,1
4819,1,0.35831740647842153,1
11231,0,0.05837097005011546,0
34324,0,0.060848971364079144,0
31961,0,0.5456544951097128,1
35923,0,0.22862140081488885,1
35508,0,0.2824265120974427,1
37336,0,0.05938520223442955,0
29077,0,0.07628381537593823,0
18581,0,0.08222796791567331,0
4140,0,0.39687780085210195,1
14908,0,0.02739960105911505,0
8596,0,0.019717467808053325,0
8050,0,0.17178132866260615,0
35219,0,0.14592469238690192,0
39051,0,0.23006133467958656,1
10001,0,0.0578666082156693,0
25156,0,0.2530195973144274,1
21567,1,0.4832084826969519,1
36382,0,0.052209831397358894,0
23021,0,0.014486455920718115,0
27920,0,0.016232484653063227,0
23747,0,0.09116781385933001,0
44382,1,0.039145062473460966,0
7821,0,0.23164890858586892,1
32224,0,0.027226300323687676,0
4612,0,0.1213133818258307,0
25382,0,0.1451050702297216,0
41979,0,0.08717786499062116,0
13681,0,0.1408288120701885,0
10263,0,0.40161550794699946,1
41470,0,0.15330731878451725,0
14662,1,0.8889892182778414,1
15998,0,0.0979552730985547,0
7815,0,0.2131938129029452,1
35897,0,0.08249914835738469,0
12591,0,0.05695137427612248,0
7842,0,0.48326746843476387,1
14136,0,0.2435163409243305,1
8674,0,0.41514716471145313,1
37918,0,0.4220843003672748,1
31180,0,0.0889353853714279,0
13884,0,0.41116583142761276,1
4408,1,0.4464907384310567,1
11486,0,0.029008918580739722,0
1505,0,0.05209990925314435,0
8062,0,0.05012314877859003,0
2119,0,0.4279330742792963,1
42918,1,0.43961396563573296,1
35103,0,0.43035506711267507,1
5498,0,0.07521299928034676,0
23692,0,0.37752900256779115,1
36854,0,0.17421146053994,0
29638,0,0.1461462716954774,0
8764,0,0.4390160680088324,1
26693,0,0.23332416028945996,1
34847,0,0.5193670387237257,1
4222,0,0.05413514624808993,0
12501,0,0.09706296509139835,0
9457,0,0.26081773697854543,1
10188,0,0.32964570804445487,1
11545,0,0.042367302719583916,0
39758,0,0.03288293584389675,0
1916,0,0.31764730793653867,1
23142,0,0.1693645547648021,0
18283,1,0.59983983137096,1
43577,1,0.31212289908339874,1
79,1,0.5291275633190983,1
44437,1,0.06104231931877149,0
13338,0,0.24878258241346932,1
28932,0,0.22839039018806148,1
42546,1,0.9503395400872492,1
5506,0,0.03179369687875262,0
22954,0,0.26652810077756484,1
2245,1,0.9597276842809177,1
39445,0,0.08312433968820403,0
7942,0,0.11761976023707749,0
42164,1,0.23078604630440724,1
3556,0,0.42670616352856017,1
30560,1,0.7777517383811559,1
26187,0,0.26303307164932516,1
2786,0,0.05654179566217419,0
33359,0,0.07149580474327853,0
43066,1,0.16398697547810837,0
10885,0,0.025876021441752887,0
20111,0,0.4154226487697629,1
25411,1,0.17567226703947217,0
39612,0,0.013127522806322846,0
44581,1,0.9133496547479426,1
36015,0,0.03832168687551657,0
15594,0,0.022363795683913636,0
32751,0,0.18432748590956416,0
20700,0,0.3367442039809758,1
38306,0,0.21214346060935874,1
31156,1,0.6405397647904085,1
30256,0,0.031831000970064055,0
29832,0,0.018366131271806616,0
4225,0,0.23789366545111715,1
20938,0,0.05417039425520322,0
12558,0,0.15136361359814085,0
18210,0,0.29065059447808894,1
14262,0,0.027343173403083215,0
29178,0,0.04935234673583947,0
3171,0,0.07266166105325692,0
34491,0,0.17100754467312845,0
42649,1,0.8232390922923445,1
1799,0,0.10278957201371051,0
34210,0,0.11286224166365957,0
26316,0,0.14737453222377608,0
2826,0,0.8986513701316078,1
12622,0,0.12311734103257502,0
30044,0,0.22391263224462543,1
41489,0,0.07762431238138744,0
3407,0,0.044966410900924285,0
24138,0,0.0412486386729521,0
14399,0,0.06492739355484084,0
28753,0,0.09014421837969017,0
44962,1,0.05876611921519745,0
3939,1,0.0358562388835057,0
34284,0,0.27878449667141864,1
14115,0,0.12125902954422445,0
14683,0,0.021995763122672565,0
3388,0,0.16052488207853546,0
40504,0,0.27799292680459925,1
33633,0,0.09506002357164367,0
26153,1,0.26652958410015726,1
4291,0,0.047320497706446356,0
10949,0,0.2559759865928397,1
30484,1,0.7100086686019998,1
30553,1,0.6706992201104088,1
35196,0,0.11221246267710283,0
38218,0,0.36835595765805246,1
11178,0,0.07809982124195482,0
44293,1,0.21916801752058981,1
44183,1,0.815768241765326,1
7031,0,0.09138950913946903,0
36636,0,0.5145058766579611,1
22066,0,0.07156772837506561,0
16852,0,0.026849453004988567,0
25182,0,0.3106140156788138,1
8562,0,0.053037712508483825,0
23913,0,0.07755065000023638,0
6255,1,0.25733001353304613,1
39223,0,0.22842197761685915,1
39118,0,0.17371663758293673,0
30872,1,0.7549732418240828,1
22869,1,0.7489376210196589,1
25593,0,0.20852130551775797,1
18487,0,0.2932983072577398,1
11931,0,0.10749823728105651,0
13306,0,0.029527020820938287,0
18683,0,0.2631439457843106,1
25622,0,0.017957818940555828,0
32562,0,0.022479789179194888,0
20018,0,0.02313775849188689,0
20536,0,0.03144365810716824,0
25265,0,0.3108157094689334,1
40917,0,0.015217485051170768,0
44797,1,0.831781563033728,1
18183,0,0.020527585411591703,0
37272,0,0.05169131828602196,0
32037,0,0.06975660366511055,0
19037,0,0.2506711045759921,1
44751,1,0.23369546731792046,1
21730,0,0.09062364900158032,0
42328,1,0.15363737502267827,0
30999,0,0.1334839314570159,0
2068,1,0.7609427625270746,1
16942,0,0.40617503696965157,1
38126,0,0.06360138754432845,0
40952,0,0.11009062298656859,0
35707,0,0.04797336696485245,0
7043,0,0.7523456966549299,1
15705,0,0.12345287906991614,0
245,0,0.15918693547156906,0
29341,0,0.38348986550591285,1
1686,0,0.10476415176089149,0
23489,0,0.23044184609546817,1
5649,0,0.17624796013594687,0
28105,0,0.0063953582343657675,0
24963,1,0.21329171427399457,1
29184,0,0.014808890596347593,0
9131,0,0.07404455532903745,0
12133,0,0.3768526284559041,1
18996,0,0.01985174631193142,0
35607,0,0.02902813900978785,0
17825,1,0.29923260366182747,1
2474,1,0.23941165779440615,1
21035,0,0.049307139647000585,0
256,1,0.8087470998900558,1
18208,0,0.05330517833648242,0
33108,0,0.145590867040648,0
31873,0,0.03781338999896559,0
17147,0,0.5859241161128862,1
924,1,0.6870076357525379,1
34022,0,0.10318175446460304,0
13296,0,0.03976238775454995,0
29,1,0.8169094387553194,1
9916,0,0.11279838648103424,0
22247,1,0.6154710657040713,1
24674,0,0.11310938334827281,0
5563,0,0.15756538046218074,0
28309,0,0.07138271993421265,0
3369,0,0.16422201390647023,0
32354,0,0.05731975568977974,0
43782,1,0.8640120729898034,1
12131,0,0.5214544016746265,1
30482,0,0.1982599899721353,0
23978,1,0.7415479205242158,1
28242,0,0.1774056603897872,0
41981,0,0.05569509961015003,0
13648,0,0.06441865828327506,0
20905,0,0.7283927326117235,1
43385,1,0.5453318899838777,1
19768,0,0.09670363668287255,0
34371,0,0.11864671473445075,0
43252,1,0.9435106310449137,1
1925,0,0.025809957227580897,0
12693,0,0.042887926882118545,0
8867,0,0.06932221661377184,0
40837,0,0.11198892129172436,0
7734,0,0.6750579774602925,1
24632,1,0.2896625392532032,1
14589,0,0.05539559028801678,0
42479,1,0.32199604090137546,1
17286,0,0.06683324569372366,0
16671,1,0.08003272350195387,0
28590,1,0.26245733050473397,1
3766,0,0.4988241553150713,1
16643,1,0.9034928694793518,1
31943,0,0.03501588823765234,0
13450,0,0.05640806949440285,0
42159,1,0.6841383275209856,1
35470,0,0.05931362187624097,0
25533,0,0.02241840497401556,0
9038,0,0.09615833056513455,0
34999,0,0.039301735034020784,0
992,1,0.5432551835694412,1
19738,0,0.05365159268880134,0
10159,1,0.8136685118803355,1
29554,0,0.0444354035768641,0
19988,0,0.1986829933846278,0
19924,1,0.7513128595770944,1
3902,0,0.11082608542301128,0
32530,0,0.0121544300603997,0
28803,1,0.03914960802481446,0
7513,1,0.31261916698695713,1
6429,0,0.23591280213978558,1
3184,0,0.0843508999273967,0
40526,0,0.09523268487995382,0
40384,0,0.5968737304547258,1
3612,0,0.021664149822883002,0
27184,0,0.14046382215941597,0
14602,0,0.14460106370947903,0
7980,0,0.019047819411401733,0
41614,0,0.11938404259854686,0
17616,0,0.1502237411465206,0
41264,0,0.13545390650560762,0
42588,1,0.10242880973403173,0
14380,1,0.3875670242991458,1
29044,0,0.06882048462015512,0
32877,0,0.11290509622441969,0
31000,0,0.1914297673255509,0
25315,0,0.0729879298357261,0
20961,0,0.09005613169798932,0
5859,0,0.014380242223481937,0
26999,0,0.04077354364521104,0
36072,0,0.01986202920314772,0
14661,1,0.8480722727690011,1
18600,0,0.11411028624092456,0
669,1,0.3759214278054583,1
20963,0,0.0431547822450501,0
9418,0,0.21334169210579818,1
22553,0,0.06766299544703036,0
816,0,0.5819825209637478,1
13323,0,0.06806932128221838,0
14599,0,0.07226322549266666,0
11797,0,0.023980976997771287,0
37091,0,0.046037692186580985,0
16484,0,0.008403162575965406,0
25749,0,0.19645933509076938,0
32554,1,0.32077795693910816,1
24279,0,0.3131850547987658,1
38851,0,0.062402837887191503,0
21256,0,0.025315036739036404,0
44150,1,0.1994638608890848,0
25045,1,0.9231745905291507,1
43550,1,0.7415628382981677,1
32356,0,0.2112898479223746,1
34599,0,0.28491139103538016,1
34576,0,0.505419133355999,1
14566,0,0.04713318654179669,0
29331,1,0.44266505376353793,1
13508,0,0.510188544656251,1
8584,1,0.09753639637180746,0
43023,1,0.3446276895361881,1
1245,1,0.9750426731311074,1
1160,1,0.8835908444977972,1
27565,1,0.7652555881099444,1
42911,1,0.39223082011974864,1
6452,0,0.35359388762159777,1
38048,0,0.259139790867671,1
131,1,0.7400187647523752,1
38350,0,0.019945819139328257,0
42370,1,0.7145924444921833,1
34028,0,0.20512147473380576,1
8025,0,0.2647543853029927,1
28614,1,0.9115735724798052,1
22302,1,0.056336068917694784,0
12655,0,0.03169011426892342,0
15726,0,0.010880411583168027,0
33884,0,0.09180827580759,0
2622,1,0.11246354670722782,0
15813,0,0.0397807608090652,0
27971,0,0.05090764359140941,0
26813,0,0.11322637048549834,0
9520,0,0.041813805619078145,0
10207,0,0.709570270967104,1
29855,0,0.07365510477896797,0
6862,1,0.20349135706495342,1
41969,0,0.11680255081148684,0
11193,0,0.04196491183538415,0
35594,0,0.14015537871013775,0
39529,0,0.1287927131147784,0
29346,0,0.351612358137061,1
11645,0,0.040689721484892215,0
15647,0,0.03136314524308025,0
1206,0,0.22999408038881106,1
4691,0,0.03861189482624169,0
29398,1,0.7642349311961583,1
41028,0,0.31589174810688936,1
32143,0,0.10377948812502302,0
11959,0,0.014552844344542744,0
41779,0,0.017255802803831394,0
16403,0,0.09781845144575044,0
16241,0,0.11991720334440703,0
16290,0,0.028437669555268934,0
895,1,0.24783014232428782,1
7264,0,0.2469838568545735,1
18845,0,0.17793222750397972,0
24887,1,0.09083534460661696,0
3819,0,0.0267653025198224,0
11331,1,0.6964226271773082,1
1904,0,0.7542550161358242,1
4697,0,0.043550747768746574,0
21516,0,0.026901891846509277,0
36769,0,0.014039499645543903,0
32964,0,0.10786420698616568,0
40974,0,0.17455094263176826,0
39570,0,0.07080532626988824,0
2406,0,0.18567934333831695,0
39984,0,0.040623689226847975,0
15396,0,0.08059215858570482,0
24684,0,0.026544164420174116,0
36182,0,0.29204004559083563,1
22424,1,0.43216422411731026,1
26236,0,0.05150808572775597,0
9044,0,0.03401268101778168,0
32594,0,0.04060351466755991,0
10811,0,0.2599186363534531,1
35578,0,0.057327812745458756,0
38971,0,0.15687001712683493,0
8054,0,0.6179582751969043,1
34975,0,0.06750694360149027,0
38827,0,0.4513690142387242,1
18508,1,0.05162164647010128,0
25766,0,0.09809740588708812,0
20788,0,0.11123806584005125,0
36051,0,0.32705743462441444,1
16890,0,0.18195521779244378,0
19620,0,0.06654939492928973,0
8500,0,0.23242329727896446,1
29049,0,0.02805844540142519,0
25366,0,0.028566451791707585,0
25290,0,0.033202798983333115,0
32436,0,0.12761669997958897,0
25635,0,0.05977875390106306,0
32208,0,0.11537392406798062,0
23285,0,0.05326874635305964,0
28385,0,0.07313507032003408,0
16778,0,0.28735083260557476,1
28094,0,0.5403964057849345,1
15544,0,0.1801105043636942,0
3592,0,0.06605563635931111,0
13192,0,0.34403420069756985,1
19516,0,0.5120113257748855,1
7408,0,0.22559644921805597,1
3301,0,0.018921731087185725,0
40945,0,0.294267777900791,1
25518,0,0.15021874422443526,0
16206,1,0.5929044383903883,1
1930,1,0.24653618896165574,1
8602,1,0.6787719938406602,1
42654,1,0.8717975705001223,1
39947,0,0.015539778865844102,0
1841,0,0.024679697559877804,0
5458,0,0.26277036584329344,1
19853,0,0.6385052916433929,1
9476,0,0.15040154853226254,0
43107,1,0.4837853722652878,1
41465,0,0.10561888529446348,0
35494,0,0.04163153640274046,0
18042,0,0.08869228362046869,0
25294,0,0.15778218213758477,0
847,0,0.35986932848384384,1
21208,0,0.029164872120870624,0
17141,1,0.37644752409184723,1
37711,0,0.036695157850935696,0
33663,0,0.1694113707329697,0
5102,0,0.519949336350419,1
15365,0,0.009599052198149972,0
35438,0,0.0582924344156465,0
8165,0,0.0491496308131259,0
2728,0,0.3205089172241965,1
13903,0,0.030812667839882384,0
18279,1,0.908724460063441,1
38492,0,0.04931762124771806,0
7261,0,0.03685856975369318,0
18877,0,0.08561932761809765,0
29171,1,0.023676110987939737,0
22763,0,0.05061412167826177,0
18517,1,0.9180252625825406,1
12511,0,0.7143434141790174,1
36923,0,0.07126175034858631,0
25683,0,0.0650956129215521,0
35074,0,0.09888455750823233,0
4427,0,0.3762940333680173,1
18327,1,0.8730757530969874,1
22314,0,0.6387018691305908,1
29421,1,0.9255736126357909,1
6890,0,0.0613686866690346,0
35633,0,0.06654623666222616,0
23010,0,0.1708255649258135,0
17025,0,0.08857397759659852,0
7913,0,0.09352961010400464,0
10310,0,0.1614185892088012,0
6744,0,0.12194151714571669,0
8594,1,0.6085541934787617,1
1314,0,0.237231625102576,1
20271,0,0.07759901374445784,0
16163,0,0.03171678328697756,0
26010,0,0.0753475957387938,0
39203,0,0.02992300191124138,0
5763,0,0.04228716093796374,0
20831,0,0.07254492965384517,0
25746,1,0.2000077754674914,1
9483,0,0.13843306510723652,0
7625,0,0.06507837323678982,0
2364,0,0.031064560532241887,0
8911,0,0.287797240355645,1
38505,0,0.021846041099739387,0
42617,1,0.7851036125870965,1
43402,1,0.25851294602827657,1
19115,0,0.08535852542903813,0
8930,0,0.13065502756143094,0
10092,0,0.12099662042844748,0
25240,0,0.021674508096767416,0
5133,0,0.31866279172808354,1
3813,0,0.6337207100338985,1
26353,0,0.061461069008982266,0
3191,0,0.04648401874948413,0
42906,1,0.4184212039487538,1
35912,0,0.1724845001363126,0
19209,1,0.9745634280080839,1
32494,0,0.06713050657541453,0
27404,0,0.10347763989847564,0
29694,0,0.060651429874491965,0
1395,1,0.07669247161089056,0
14327,0,0.28169152248769663,1
9317,0,0.047141663245280886,0
1818,0,0.07653349525454362,0
28782,1,0.0478055822598289,0
43792,1,0.14956545297392246,0
16464,0,0.7933593616844501,1
31929,1,0.09809508616508851,0
35285,0,0.03012389345161128,0
14103,0,0.266685635152127,1
16837,1,0.05561293911769605,0
2300,1,0.037841520218538496,0
18727,0,0.5055381501898094,1
10362,1,0.7434656402785516,1
33440,0,0.5097185693676846,1
28999,0,0.02491900015599347,0
19495,0,0.4520763842846625,1
23520,0,0.07339878043136029,0
16575,0,0.160582571859748,0
27499,0,0.016438545716231004,0
1324,1,0.20245611429161287,1
43923,1,0.059973995304581244,0
24777,0,0.028800810085345758,0
15934,1,0.35414221153712616,1
11731,0,0.1626770036347,0
41032,0,0.1952976449258664,0
25329,0,0.020831622825417374,0
35630,0,0.37759771187875785,1
24103,0,0.4103577412010034,1
15203,0,0.019992299988988483,0
17214,0,0.02578795975768928,0
17520,0,0.0556455344964992,0
25879,1,0.33351985015718055,1
34652,0,0.14184451559403294,0
37581,0,0.2051933393973923,1
36317,0,0.07488316938696006,0
19298,0,0.1793081734333612,0
42117,1,0.4446485787692929,1
41645,0,0.0793722789011069,0
14644,1,0.4407947517073745,1
31681,0,0.2894683515002273,1
8206,0,0.15722864003308448,0
5335,1,0.7538661978278143,1
21843,0,0.10360541609903899,0
33995,0,0.03762226639291122,0
3807,0,0.17749042491203643,0
500,1,0.631279817475034,1
20432,1,0.5687974587244079,1
3584,0,0.26004952973045503,1
19464,0,0.1737235537272072,0
31677,0,0.05088661684281392,0
10535,1,0.5283329882541534,1
13744,0,0.06907268422644382,0
27982,0,0.03884702979277217,0
28354,0,0.08816659427616054,0
25275,0,0.33847933263864605,1
4217,0,0.10230284044941657,0
45,0,0.05178809560537897,0
43724,1,0.3459482151578278,1
20408,0,0.20543456190029472,1
1815,0,0.09812533180277315,0
40722,0,0.06781406139470025,0
23512,0,0.3516321955629414,1
31031,1,0.1907145679210581,0
8131,1,0.08159982869826464,0
12932,0,0.02200277191523496,0
30660,0,0.05541349301445867,0
6958,0,0.022300570428678154,0
37671,0,0.10970904231185406,0
8274,0,0.1127216718766624,0
38898,0,0.16738489825930591,0
31271,0,0.3116365485998837,1
38511,0,0.028648962302531063,0
21940,0,0.945597558600979,1
23605,0,0.5931256804634634,1
18011,1,0.3248331852965394,1
6841,1,0.813586948679148,1
34727,0,0.027083482485539906,0
23278,0,0.025504896044970325,0
3967,0,0.05004779206096744,0
11629,1,0.27512568932946585,1
39091,0,0.18181075029489466,0
6287,1,0.5337485140625374,1
6119,1,0.5503899934698899,1
9029,0,0.018094556026945187,0
12670,0,0.04724719970287189,0
19700,1,0.36390345863853263,1
7884,0,0.015106267467615583,0
27913,1,0.7280584674633946,1
39914,0,0.11902694191512983,0
21018,0,0.23759103331754342,1
7218,0,0.16644823941434114,0
38028,0,0.05178663421794953,0
3189,0,0.17179970904521782,0
35966,0,0.024516379939508847,0
12062,1,0.13841400768769221,0
40488,0,0.08144333462784717,0
39457,0,0.26875256592429936,1
28053,0,0.2579979575085715,1
4554,0,0.5772860092141577,1
29377,0,0.11997374734419229,0
3222,0,0.1235251151549842,0
13862,0,0.29499792706939265,1
20911,0,0.24474409353274318,1
27290,0,0.08436143159742204,0
41165,0,0.04122888812819762,0
37615,0,0.08820418688061571,0
24785,0,0.049547628716566545,0
3164,0,0.030385787682435494,0
25070,0,0.030893466739768945,0
34611,0,0.033365649914672224,0
37286,0,0.030595906611538177,0
393,0,0.13944559485336358,0
42869,1,0.26424641729950793,1
40285,0,0.29282148761813953,1
3642,0,0.16070584577778022,0
